round,game_type,team_a,team_b,result_a,pf_a,pa_a,raw_goal_a,raw_goal_b,spread_a,interest,dscr_a,dscr_b,elo_a_after,elo_b_after,home,ex_a,ex_b,cup_name,cup_bracket,cup_round
50,L,59,121,3,36,29,6.00,3.38,12.5892,25.22,22.3,39.2,1677,1233,A,0,0,,,
50,L,108,85,3,51,21,5.83,3.17,13.4222,26.44,80.1,7.9,1629,1084,A,2,0,,,
50,L,54,119,3,80,29,5.64,4.50,12.0009,29.53,123.1,11.1,1640,1255,A,7,0,,,
50,L,103,47,0,34,39,3.75,5.00,-4.9624,24.85,23.2,40.8,1515,1676,A,0,0,,,
50,L,116,32,3,34,23,6.00,2.63,12.4056,39.32,46.0,16.5,1914,1412,A,0,0,,,
50,L,133,155,0,30,50,3.50,5.67,-10.3439,50.35,20.9,84.1,1406,1899,A,0,2,,,
50,L,114,139,3,47,29,3.89,3.86,5.9565,24.10,45.2,25.1,1626,1348,A,3,0,,,
50,L,157,128,0,36,40,4.00,4.00,5.5530,26.71,19.7,53.1,1581,1466,A,0,3,,,
50,L,118,34,0,53,55,4.71,3.27,14.8902,68.38,14.5,88.8,2079,1490,A,0,4,,,
50,L,122,110,3,35,34,3.67,5.60,-4.0606,40.93,54.3,23.6,1467,1772,A,0,0,,,
50,L,112,90,0,10,54,3.33,5.29,-13.0592,50.07,4.9,138.9,1356,1785,A,0,3,,,
50,L,71,102,0,20,43,2.57,4.71,-5.7877,35.10,14.6,95.8,1315,1538,A,0,1,,,
50,L,42,19,3,26,21,4.00,4.00,-2.6871,37.40,59.2,6.9,1449,1753,A,0,0,,,
50,L,48,1,0,28,36,3.33,3.20,6.3095,28.73,13.7,55.9,1507,1577,A,0,2,,,
50,L,4,53,0,31,34,3.38,3.50,-2.2511,31.15,30.9,36.8,1529,1741,A,0,2,,,
50,L,82,31,3,48,19,4.22,4.25,6.3730,30.63,107.0,9.9,1604,1467,A,2,0,,,
50,L,62,143,0,22,48,3.33,4.88,-4.6502,40.04,12.7,101.7,1328,1636,A,0,2,,,
50,L,16,152,3,69,18,4.82,2.67,10.0374,34.16,161.8,0.0,1756,1433,A,5,0,,,
50,L,136,24,3,59,28,5.57,3.71,15.3287,52.99,63.1,25.8,2002,1597,A,2,1,,,
50,L,96,154,3,54,23,4.30,2.33,6.8354,31.84,106.2,3.5,1599,1431,A,3,0,,,
50,L,86,10,0,18,20,4.00,3.60,-0.2785,31.18,14.7,41.2,1509,1634,A,0,0,,,
50,L,74,11,2,70,65,4.46,3.93,4.1458,40.08,50.4,48.2,1667,1567,A,8,4,,,
50,L,140,124,3,79,11,5.00,5.50,5.5109,32.16,256.5,0.0,1686,1555,A,5,0,,,
50,L,2,36,3,51,39,4.30,3.89,3.8565,27.38,47.2,22.9,1443,1339,A,2,0,,,
50,L,23,106,0,11,45,3.67,4.00,-3.2008,48.89,0.0,129.1,1621,1892,A,0,2,,,
50,L,22,6,0,29,51,4.50,4.40,-2.5665,45.24,16.0,103.6,1590,1833,A,0,3,,,
50,L,25,89,0,28,47,3.25,3.80,-4.5329,56.77,9.5,47.5,1663,1979,A,0,3,,,
50,L,141,78,0,31,48,4.14,4.67,-1.5497,39.94,6.4,98.0,1560,1646,A,0,1,,,
50,L,65,137,0,26,47,3.43,5.13,-1.6140,39.05,0.0,104.5,1449,1544,A,0,3,,,
50,L,68,109,3,36,31,3.29,3.63,8.8307,57.95,39.9,41.5,1963,1690,A,-2,1,,,
50,L,134,77,3,42,26,4.57,4.80,5.7818,39.89,62.4,23.3,1753,1560,A,1,0,,,
50,L,126,131,3,42,15,5.00,2.60,7.6418,58.57,102.0,4.4,2097,1749,A,2,0,,,
50,L,153,55,0,31,39,4.14,5.00,-9.9496,70.00,29.0,30.4,1677,2330,A,0,2,,,
