round,game_type,team_a,team_b,result_a,pf_a,pa_a,raw_goal_a,raw_goal_b,spread_a,interest,dscr_a,dscr_b,elo_a_after,elo_b_after,home,ex_a,ex_b,cup_name,cup_bracket,cup_round
32,R,112,107,0,15,29,2.60,4.75,-10.0695,51.49,11.4,85.5,1445,1920,A,0,0,,,
32,R,41,48,3,60,23,5.25,3.50,14.2820,55.28,104.6,7.7,1973,1519,A,4,0,,,
32,R,3,2,3,44,40,5.50,3.60,8.8103,39.75,46.3,38.7,1914,1424,A,4,1,,,
32,R,47,45,0,35,46,3.10,5.50,-9.2812,52.02,29.2,45.8,1581,1967,A,0,3,,,
32,R,158,154,0,17,38,4.00,4.25,5.2685,37.93,0.0,116.2,1686,1498,A,0,1,,,
32,R,157,153,1,37,46,3.67,3.73,-0.5458,37.77,7.3,63.3,1597,1728,A,1,1,,,
32,R,22,20,0,28,31,3.25,5.25,-10.0898,55.84,28.9,32.0,1648,1960,A,0,0,,,
32,R,141,137,3,44,23,4.63,5.25,2.5116,31.36,103.3,6.8,1581,1373,A,2,0,,,
32,R,127,124,3,60,16,4.40,2.80,9.8484,52.76,131.0,9.8,1896,1598,A,4,0,,,
32,R,31,27,0,41,54,4.11,5.00,-2.8779,45.51,21.5,77.7,1541,1745,A,1,2,,,
32,R,77,75,0,22,54,4.00,4.50,-3.4081,46.99,0.0,113.2,1549,1803,A,0,3,,,
32,R,86,84,3,34,28,3.56,4.20,-5.0721,55.71,57.9,10.8,1573,1606,A,0,0,,,
32,R,23,18,0,28,59,4.33,5.10,-3.5765,51.97,4.9,91.1,1671,1834,A,0,2,,,
32,R,53,51,3,36,26,3.63,4.00,2.5345,39.93,52.8,15.0,1797,1522,A,0,0,,,
32,R,144,140,1,54,55,5.63,5.44,5.0926,58.18,15.9,71.5,2016,1652,A,2,2,,,
32,R,78,74,3,33,24,3.71,3.67,5.3656,42.36,50.8,12.9,1691,1598,A,0,0,,,
32,R,149,145,3,52,28,5.43,3.25,9.5769,59.62,100.4,12.6,2001,1651,A,3,0,,,
32,R,79,76,3,52,15,5.13,3.75,7.0573,51.26,129.9,10.1,2051,1685,A,3,0,,,
32,R,120,114,3,48,19,4.50,3.40,8.0270,49.55,110.8,8.8,2052,1633,A,2,0,,,
32,R,135,131,0,52,76,5.50,4.67,4.0287,55.45,26.6,112.3,1703,1807,A,4,7,,,
32,R,21,17,3,61,31,5.22,4.83,7.7860,61.04,104.1,17.8,2017,1526,A,4,0,,,
32,R,150,146,3,48,40,4.10,5.43,3.1484,46.25,47.9,41.4,1735,1681,A,1,3,,,
32,R,13,15,0,18,33,4.00,4.43,7.6379,62.38,0.0,111.4,1892,1751,A,-2,1,,,
32,R,54,50,0,40,61,3.60,4.64,-4.1034,62.47,18.7,78.2,1557,1728,A,1,3,,,
32,R,101,99,0,18,33,3.20,3.75,-0.6742,53.65,0.0,105.3,1673,1757,A,0,1,,,
32,R,96,91,0,31,44,3.63,5.17,-8.6456,75.06,32.5,59.5,1623,2187,A,0,4,,,
32,R,14,16,0,15,40,4.33,5.14,1.8630,52.42,6.1,117.1,1712,1770,A,0,2,,,
32,R,94,92,3,50,24,4.56,3.14,4.5336,58.79,112.7,0.0,1724,1691,A,4,0,,,
32,R,110,108,3,22,21,3.20,3.80,4.4141,53.91,26.8,44.8,1761,1668,A,-2,1,,,
32,R,39,43,0,25,29,3.83,5.50,-4.7018,66.97,21.4,40.7,1667,1975,A,0,0,,,
32,R,6,8,0,23,30,3.50,4.60,-4.5803,74.40,15.4,60.7,1809,2035,A,0,0,,,
32,R,134,130,3,33,32,4.43,4.29,-0.0367,63.81,52.6,37.4,1810,1919,A,0,0,,,
32,R,117,115,3,47,27,3.70,3.13,5.9198,63.34,84.2,12.9,1875,1746,A,1,0,,,
32,R,63,58,3,38,24,3.44,3.67,3.1736,61.11,52.7,20.4,1715,1923,A,0,0,,,
32,R,102,100,0,20,31,3.60,3.86,-1.5180,59.71,9.1,84.8,1508,1922,A,0,0,,,
32,R,29,26,0,25,31,4.00,4.83,2.7287,69.81,13.9,73.0,1978,1776,A,0,0,,,
32,R,70,67,0,26,39,4.00,3.18,3.5352,71.35,12.6,99.2,1728,1734,A,0,0,,,
32,R,38,35,0,32,49,4.29,4.09,-0.0824,80.17,0.0,212.1,1748,2002,A,1,2,,,
32,R,93,90,0,20,47,3.00,4.67,-0.8361,73.55,0.0,126.1,1813,1612,A,0,2,,,
32,R,61,60,3,55,26,3.92,4.00,2.1852,75.19,106.4,14.7,1907,1960,A,3,1,,,
32,R,5,7,0,19,42,5.33,4.75,1.0426,74.56,7.8,102.6,1756,2079,A,0,2,,,
32,R,126,123,0,37,40,4.13,4.13,-3.0539,85.85,33.3,37.5,1966,2165,A,0,1,,,
32,R,95,89,3,57,43,4.45,3.90,4.0354,86.39,93.5,26.3,2035,1899,A,3,1,,,
32,R,30,28,0,33,38,3.75,3.78,0.8370,85.97,24.4,45.0,1980,1997,A,0,0,,,
32,R,142,138,0,28,40,5.20,5.83,-1.3667,89.82,0.0,94.5,1990,2073,A,0,1,,,
32,R,64,57,0,27,47,3.50,3.91,3.9278,86.62,0.0,111.0,1875,2043,A,0,2,,,
32,R,69,68,3,48,34,5.14,4.00,10.3720,88.70,87.8,36.8,2468,1931,A,2,1,,,
32,R,88,81,3,50,22,5.00,3.33,6.1849,85.36,118.2,4.1,2009,1887,A,3,0,,,
32,R,46,44,3,41,34,5.67,2.73,4.9081,84.48,76.0,22.0,1898,1945,A,2,0,,,
32,R,118,116,3,33,23,4.60,4.20,7.7343,88.13,64.9,22.6,2060,1914,A,0,0,,,
32,R,72,66,0,25,46,4.20,4.20,2.4986,91.46,10.7,111.9,2004,2045,A,0,2,,,
32,R,104,98,3,30,29,3.25,3.86,2.3576,86.66,35.2,35.0,2114,1872,A,2,0,,,
32,R,87,83,3,43,26,4.88,3.43,0.3657,91.83,117.0,0.0,1919,1996,A,2,0,,,
32,R,111,106,3,29,28,3.43,3.71,2.6208,89.54,50.4,26.1,2110,1989,A,0,0,,,
32,R,159,155,0,34,37,3.33,3.67,2.3687,95.09,43.8,36.1,1930,1914,A,0,0,,,
32,R,147,151,0,20,69,3.60,5.18,-5.7133,98.55,0.0,150.7,1843,2218,A,0,4,,,
32,R,136,132,0,28,40,5.20,6.00,0.0853,102.96,18.7,81.8,2018,2310,A,0,2,,,
32,R,80,73,3,38,20,4.00,3.60,1.9609,101.16,108.2,0.0,1990,1997,A,1,0,,,
32,R,156,160,0,16,26,3.33,3.00,6.6717,108.07,0.0,104.8,2057,2107,A,-2,5,,,
32,R,56,49,0,17,38,2.80,3.40,1.1011,105.97,5.9,109.7,2190,2205,A,0,3,,,
32,R,55,52,0,29,44,4.00,4.00,7.2465,110.66,0.0,110.3,2315,2058,A,0,7,,,
