round,game_type,team_a,team_b,result_a,pf_a,pa_a,raw_goal_a,raw_goal_b,spread_a,interest,dscr_a,dscr_b,elo_a_after,elo_b_after,home,ex_a,ex_b,cup_name,cup_bracket,cup_round
28,S,128,69,0,28,66,3.71,5.00,-14.7625,54.79,29.0,102.5,1428,2450,A,2,4,PA,Process,3
28,S,95,103,3,82,29,5.18,3.38,15.4431,53.76,119.1,19.3,2074,1605,A,6,1,PA,Process,3
28,S,138,32,3,38,20,4.80,3.00,13.1226,53.58,39.9,20.5,2004,1528,A,2,0,PA,Process,3
28,S,20,109,3,48,28,5.33,3.71,12.4342,47.65,63.3,18.5,1908,1653,A,1,0,PA,Process,3
28,S,112,23,3,49,45,4.30,5.71,-0.7874,35.09,45.3,49.3,1443,1681,A,1,2,PA,Process,3
28,S,75,4,3,44,24,4.00,3.14,7.8031,42.75,77.0,20.7,1791,1590,A,1,0,PA,Process,3
28,S,114,29,0,44,49,3.33,5.43,-6.5331,50.27,26.8,56.1,1548,2024,A,1,2,PA,Process,3
28,S,2,126,0,33,39,3.44,5.80,-7.6003,51.74,42.6,37.5,1429,1995,A,0,0,PA,Process,3
28,S,8,47,3,48,23,5.33,3.00,14.9033,58.63,100.5,14.5,2063,1588,A,2,0,PA,Process,3
28,S,22,91,0,33,47,3.44,5.17,-12.1045,65.60,19.0,76.0,1684,2175,A,0,1,PA,Process,3
28,S,35,97,3,40,22,3.86,4.00,10.6925,58.01,70.9,12.8,1967,1736,A,1,0,PA,Process,3
28,S,19,146,3,58,29,4.64,3.38,3.1938,43.10,109.0,3.2,1756,1653,A,5,0,PA,Process,3
28,S,94,131,3,48,36,4.63,3.20,7.3465,56.00,75.6,17.6,1723,1763,A,1,0,PA,Process,3
28,S,147,53,3,51,23,4.88,3.00,7.8776,63.09,104.3,13.4,1878,1777,A,3,0,PA,Process,3
28,S,108,30,3,43,29,3.55,4.75,-7.6534,73.29,106.6,0.0,1662,2061,A,3,0,PA,Process,3
28,S,16,68,3,39,27,3.50,5.50,-3.3967,65.55,77.2,19.9,1738,1909,A,2,0,PA,Process,3
28,S,92,40,0,29,48,3.38,5.33,-14.9391,71.81,20.4,79.1,1699,2325,A,0,1,PA,Process,3
28,S,54,106,0,26,44,4.00,4.63,-3.2052,66.80,16.4,54.0,1587,1981,A,0,1,PA,Process,3
28,S,159,105,3,39,30,4.43,3.50,5.9565,63.97,70.5,22.8,1920,1869,A,1,0,PA,Process,3
28,S,52,14,3,44,22,4.14,3.33,11.2269,72.00,58.8,20.8,2005,1737,A,3,0,PA,Process,3
28,S,6,43,3,27,19,3.57,3.20,-1.0639,71.92,50.7,16.3,1846,1964,A,2,0,PA,Process,3
28,S,61,38,0,34,38,5.20,3.40,5.6830,79.17,26.1,57.6,1967,1747,A,0,0,PA,Process,3
28,S,70,3,3,50,21,4.30,4.75,2.6394,66.74,111.4,0.0,1740,1923,A,3,0,PA,Process,3
28,S,57,93,3,11,7,3.50,2.33,4.8768,67.84,46.6,12.7,2028,1853,A,0,0,PA,Process,3
28,S,73,117,3,47,32,4.50,3.75,7.4303,81.80,59.7,24.6,2006,1824,A,1,0,PA,Process,3
28,S,18,79,0,26,29,3.67,3.86,1.9968,72.85,20.9,46.3,1787,2070,A,0,2,PA,Process,3
28,S,37,13,3,47,19,4.22,3.40,5.2936,80.92,111.8,9.7,1991,1951,A,2,0,PA,Process,3
28,S,156,116,3,47,36,4.71,3.56,10.4727,87.45,53.8,29.5,2041,1903,A,1,0,PA,Process,3
28,S,64,142,3,36,21,4.00,4.50,-0.7187,82.98,92.7,8.7,1906,2041,A,0,0,PA,Process,3
28,S,148,21,3,81,36,5.08,3.56,7.2439,93.77,131.1,17.8,2048,2013,A,8,0,PA,Process,3
28,S,46,80,0,24,58,3.67,4.17,-1.6013,93.02,0.0,133.6,1878,1981,A,0,3,PA,Process,3
28,S,151,107,3,61,23,4.50,3.00,10.1255,92.68,111.3,5.7,2201,1902,A,4,0,PA,Process,3
