round,game_type,team_a,team_b,result_a,pf_a,pa_a,raw_goal_a,raw_goal_b,spread_a,interest,dscr_a,dscr_b,elo_a_after,elo_b_after,home,ex_a,ex_b,cup_name,cup_bracket,cup_round
29,R,121,124,0,31,38,3.22,4.83,-4.5123,18.85,22.8,30.4,1325,1614,A,0,2,,,
29,R,119,117,0,48,63,3.67,5.88,-12.4021,34.53,28.9,50.3,1315,1827,A,1,3,,,
29,R,87,85,3,76,35,5.56,4.13,20.3348,38.87,80.1,23.8,1882,1184,A,4,1,,,
29,R,128,127,0,11,79,3.67,6.10,-12.0086,39.80,3.0,250.3,1420,1905,A,0,6,,,
29,R,103,101,0,22,78,4.00,5.58,-2.8572,26.82,0.0,150.0,1566,1697,A,0,6,,,
29,R,62,61,3,57,51,3.53,4.63,-9.8097,59.40,90.7,10.9,1270,1941,A,3,2,,,
29,R,139,137,3,64,26,4.46,7.00,-3.4193,27.27,124.6,0.0,1383,1393,A,4,0,,,
29,R,135,133,3,71,31,5.67,4.14,11.6488,32.16,99.9,17.4,1747,1450,A,4,0,,,
29,R,34,36,3,36,34,3.88,5.00,0.6282,19.33,38.4,26.2,1519,1317,A,0,0,,,
29,R,42,38,0,23,34,4.20,4.60,-9.2083,36.15,27.2,48.5,1390,1752,A,0,0,,,
29,R,152,150,3,31,24,3.38,3.60,-4.1126,33.15,58.5,7.1,1416,1704,A,2,0,,,
29,R,32,31,0,13,62,3.25,4.58,-1.1476,26.16,0.0,207.7,1490,1591,A,0,4,,,
29,R,11,9,0,15,30,2.60,4.40,-5.5001,35.04,4.2,73.3,1484,1683,A,0,0,,,
29,R,70,71,3,58,25,5.50,3.83,10.4453,41.50,105.5,17.5,1744,1350,A,3,0,,,
29,R,122,123,0,37,63,3.89,6.29,-12.7619,55.15,25.3,75.8,1508,2173,A,0,3,,,
29,R,109,110,3,39,23,3.50,4.25,-3.7180,45.89,96.9,14.0,1677,1793,A,2,0,,,
29,R,2,1,3,33,19,3.50,2.83,3.1512,23.31,74.7,15.4,1453,1600,A,0,0,,,
29,R,22,24,0,22,46,3.75,4.20,5.4109,31.02,0.0,111.6,1652,1618,A,0,2,,,
29,R,67,65,3,30,23,5.00,4.20,9.1008,36.56,47.0,17.6,1676,1403,A,0,0,,,
29,R,10,4,3,51,20,3.33,3.60,5.4402,29.24,102.5,16.9,1621,1569,A,3,1,,,
29,R,112,111,0,7,40,2.33,5.60,-12.0122,47.87,3.0,143.0,1441,2089,A,0,2,,,
29,R,114,116,3,54,45,4.55,5.00,-6.3555,55.59,100.3,0.0,1573,1878,A,3,1,,,
29,R,47,39,0,27,46,3.13,4.75,-3.7266,39.46,1.8,79.7,1570,1702,A,0,1,,,
29,R,151,145,3,65,1,4.10,1.00,13.7715,61.99,2479.2,0.0,2204,1615,A,4,0,,,
29,R,73,74,0,30,53,3.60,3.77,13.8860,73.36,0.0,122.3,1965,1592,A,-2,3,,,
29,R,160,154,3,78,18,4.14,3.20,11.7985,59.81,175.2,8.9,2074,1458,A,6,0,,,
29,R,159,157,3,24,20,3.50,2.57,12.5655,50.88,20.5,29.6,1923,1620,A,0,0,,,
29,R,25,27,0,11,58,3.67,5.67,-1.1449,41.90,0.0,239.3,1659,1695,A,0,3,,,
29,R,77,79,1,53,65,3.92,5.50,-4.1786,53.10,32.1,59.1,1552,2073,A,2,4,,,
29,R,75,76,0,34,45,4.60,3.42,9.4598,54.08,0.0,90.9,1767,1682,A,0,1,,,
29,R,48,44,0,40,54,3.00,5.57,-10.5691,56.34,20.7,71.2,1539,2004,A,1,3,,,
29,R,140,138,0,35,49,3.88,5.83,-7.8822,63.80,20.1,39.7,1602,2009,A,0,3,,,
29,R,143,141,3,37,26,5.80,4.00,6.1894,46.93,64.0,16.7,1585,1561,A,0,0,,,
29,R,52,51,3,43,3,6.20,3.00,17.8100,62.37,376.9,1.8,2008,1530,A,2,0,,,
29,R,88,86,3,62,27,4.78,3.57,13.4682,60.09,103.6,15.8,1984,1565,A,4,0,,,
29,R,155,153,0,19,31,3.67,2.70,13.0963,74.67,0.0,108.5,1916,1732,A,-2,1,,,
29,R,97,99,3,39,24,3.50,3.60,-4.3737,54.47,104.4,0.0,1752,1739,A,1,0,,,
29,R,21,23,3,50,41,5.29,4.63,9.4271,59.35,46.7,39.2,2016,1678,A,2,2,,,
29,R,131,129,0,32,80,3.75,5.82,-10.2403,68.03,8.7,114.8,1755,2183,A,0,6,,,
29,R,148,146,0,24,29,3.50,3.00,14.8222,81.91,0.0,101.5,2024,1677,A,-2,1,,,
29,R,16,15,0,30,42,4.60,3.45,5.1563,51.93,5.5,89.5,1717,1713,A,0,1,,,
29,R,20,19,3,55,18,5.00,3.20,10.8223,59.83,105.7,5.8,1921,1743,A,3,0,,,
29,R,156,158,3,39,32,5.00,3.33,14.9828,69.18,35.9,40.0,2044,1732,A,0,0,,,
29,R,55,53,3,102,27,6.00,4.17,12.4869,73.42,169.1,14.1,2338,1774,A,8,0,,,
29,R,83,82,3,36,25,5.40,3.83,7.4849,67.92,64.7,20.8,2051,1559,A,0,0,,,
29,R,113,115,0,20,50,4.67,3.54,10.4842,79.19,0.0,153.3,2291,1737,A,-2,3,,,
29,R,80,78,3,58,25,5.13,3.83,13.3537,69.35,93.6,19.6,1987,1647,A,2,0,,,
29,R,104,102,0,13,38,4.50,3.40,11.2637,74.79,0.0,146.3,2096,1474,A,-2,1,,,
29,R,105,108,3,23,20,4.50,3.60,2.9807,50.19,31.9,16.7,1874,1657,A,0,0,,,
29,R,56,54,3,57,13,5.00,3.25,13.2031,71.77,130.0,3.8,2234,1585,A,3,0,,,
29,R,89,92,3,39,38,4.14,3.40,8.3484,57.16,45.4,37.8,1866,1694,A,0,0,,,
29,R,14,13,3,38,24,3.78,4.00,-2.1027,65.67,85.8,17.8,1762,1926,A,0,0,,,
29,R,59,60,0,24,43,3.67,3.80,-0.8307,60.13,0.0,102.9,1689,1954,A,0,2,,,
29,R,93,96,3,38,30,3.88,4.67,2.8239,60.12,44.5,28.4,1859,1656,A,2,0,,,
29,R,17,18,0,7,42,2.33,3.60,-2.2908,63.18,0.0,188.5,1583,1805,A,0,2,,,
29,R,136,134,0,61,66,6.13,4.77,8.2074,84.86,21.5,98.5,1993,1817,A,3,5,,,
29,R,28,26,0,0,36,0.00,2.91,11.6609,84.96,0.0,3367.0,1996,1785,A,-7,6,,,
29,R,6,5,3,33,15,3.44,4.67,-0.7945,70.20,104.6,7.3,1858,1759,A,1,0,,,
29,R,63,64,3,38,23,4.00,4.75,-1.5862,74.44,94.5,12.1,1685,1879,A,0,0,,,
29,R,144,142,3,36,22,4.00,4.75,-1.2102,74.92,91.5,13.6,2042,2026,A,0,0,,,
29,R,3,12,3,54,44,3.69,3.80,-2.1564,81.81,82.8,30.0,1941,2012,A,2,2,,,
29,R,132,130,0,14,31,5.00,4.14,11.0733,90.88,0.0,112.2,2296,1919,A,-2,3,,,
29,R,58,57,0,24,25,3.14,4.40,-0.8107,71.32,21.1,41.6,1998,2040,A,0,0,,,
29,R,120,118,0,43,62,4.33,6.63,-4.7340,81.98,31.7,80.1,2062,2032,A,2,3,,,
29,R,98,100,3,48,13,4.11,4.33,4.6558,78.60,133.5,8.6,1873,1932,A,2,0,,,
29,R,8,7,3,45,38,4.38,4.25,6.2551,85.09,67.6,37.7,2073,2013,A,1,1,,,
29,R,49,50,3,51,28,4.22,4.33,8.8624,85.99,102.7,31.2,2128,1676,A,3,1,,,
29,R,95,94,3,32,23,4.00,3.50,10.0199,84.20,27.3,27.7,2077,1720,A,0,0,,,
29,R,81,84,1,43,47,3.89,4.30,4.1281,89.39,20.3,68.9,1940,1627,A,1,1,,,
29,R,68,66,0,17,36,4.67,3.56,2.8057,80.51,9.1,106.6,1892,2038,A,0,1,,,
29,R,90,91,0,22,31,4.00,4.00,-5.3220,89.94,25.4,44.0,1526,2176,A,0,0,,,
29,R,30,29,0,21,34,3.75,3.75,3.7295,86.94,12.0,100.3,2040,2045,A,0,1,,,
29,R,147,149,0,23,30,3.80,4.00,2.4781,88.94,26.9,72.8,1865,1987,A,0,3,,,
29,R,45,43,0,21,32,4.25,3.11,1.7841,84.30,8.4,92.1,1928,1982,A,0,0,,,
29,R,125,126,3,52,25,4.10,4.60,6.8574,88.18,100.7,13.9,2206,1986,A,3,0,,,
29,R,107,106,0,21,23,4.00,3.50,3.4576,91.71,13.5,54.2,1891,1992,A,0,0,,,
29,R,33,35,0,13,45,4.50,3.73,10.5935,104.48,0.0,200.6,2538,2018,A,-2,4,,,
29,R,41,46,3,36,24,3.50,2.75,3.7689,92.42,81.1,22.5,1960,1867,A,0,0,,,
29,R,40,37,3,50,24,5.14,2.75,10.3994,97.74,111.4,13.6,2330,1986,A,4,0,,,
29,R,69,72,3,26,24,4.25,3.14,6.5404,99.08,44.1,24.0,2452,2035,A,0,0,,,
