round,game_type,team_a,team_b,result_a,pf_a,pa_a,raw_goal_a,raw_goal_b,spread_a,interest,dscr_a,dscr_b,elo_a_after,elo_b_after,home,ex_a,ex_b,cup_name,cup_bracket,cup_round
59,R,141,134,0,31,35,4.14,5.17,-2.1929,36.65,33.8,49.7,1517,1757,A,0,3,,,
59,R,2,16,0,22,30,2.86,4.40,-5.6743,40.10,21.7,44.7,1422,1779,A,0,0,,,
59,R,25,17,0,35,36,4.13,3.88,-1.0671,37.29,41.3,27.5,1641,1630,A,1,-2,,,
59,R,30,22,3,55,18,4.44,4.50,8.7311,42.23,119.7,17.2,1916,1590,A,3,1,,,
59,R,157,150,0,19,51,4.25,4.00,-2.8782,41.24,0.0,112.6,1572,1792,A,0,3,,,
59,R,76,65,3,74,26,5.17,4.80,3.8031,32.03,127.9,0.0,1656,1434,A,5,0,,,
59,R,77,70,0,24,35,3.14,4.50,-4.3350,50.10,11.9,43.7,1538,1759,A,0,0,,,
59,R,140,131,0,45,73,5.83,4.64,6.1367,40.93,11.6,110.7,1640,1737,A,1,5,,,
59,R,44,36,3,47,12,3.88,4.00,12.0753,54.87,114.9,10.9,1968,1390,A,2,0,,,
59,R,60,51,0,25,29,2.83,3.38,6.2228,54.67,2.9,53.4,1899,1555,A,0,2,,,
59,R,61,53,3,48,23,4.88,3.50,5.3267,57.23,102.4,0.0,1890,1671,A,2,0,,,
59,R,10,6,3,34,21,4.00,3.40,-1.6005,50.98,94.7,14.6,1638,1805,A,0,0,,,
59,R,110,101,3,31,16,3.29,3.50,6.1227,46.20,79.0,10.8,1804,1593,A,0,0,,,
59,R,158,149,3,56,34,3.71,5.00,-6.8381,71.64,110.2,0.0,1699,1978,A,3,0,,,
59,R,3,14,3,55,20,4.08,4.50,0.4671,43.50,197.1,0.0,1782,1710,A,4,0,,,
59,R,153,146,0,33,40,4.43,4.38,-0.7431,49.40,20.2,66.8,1679,1818,A,0,1,,,
59,R,91,82,3,92,25,5.14,2.88,12.4898,69.32,167.7,12.4,2165,1573,A,7,0,,,
59,R,137,130,0,41,52,4.63,4.70,-1.4193,50.56,20.7,50.8,1529,1822,A,1,4,,,
59,R,105,97,3,40,22,4.71,3.33,5.0796,48.42,87.5,13.0,1900,1762,A,1,0,,,
59,R,108,99,0,15,26,4.33,3.43,1.8072,49.85,19.1,81.9,1616,1672,A,0,0,,,
59,R,74,66,0,11,59,3.67,4.78,-9.9387,70.83,0.0,149.1,1670,2147,A,0,3,,,
59,R,26,19,0,27,32,4.20,4.29,3.9187,58.72,10.7,67.6,1758,1785,A,0,0,,,
59,R,59,52,0,24,35,2.75,4.80,-8.8281,73.57,30.8,32.4,1689,2111,A,0,2,,,
59,R,111,102,3,41,26,3.75,3.00,7.3390,64.42,77.0,12.8,2057,1513,A,1,0,,,
59,R,78,72,0,38,59,3.40,4.45,-5.9037,75.09,25.7,90.5,1660,2086,A,0,2,,,
59,R,39,38,0,25,27,3.29,3.14,-3.4882,59.60,21.6,45.1,1640,1803,A,0,0,,,
59,R,9,7,0,14,69,4.67,3.75,-1.2101,66.85,0.0,253.1,1698,2061,A,0,4,,,
59,R,58,49,0,14,55,3.50,4.40,-6.8573,75.73,0.0,126.1,1880,2120,A,0,3,,,
59,R,93,87,3,27,19,3.57,3.75,-1.5542,70.09,54.8,23.2,1793,1844,A,2,0,,,
59,R,64,54,3,42,32,4.57,3.50,6.0098,71.51,74.6,21.6,1914,1679,A,1,0,,,
59,R,125,120,3,56,16,4.67,3.50,10.4058,73.14,121.4,8.7,2110,1917,A,3,0,,,
59,R,143,136,0,21,54,6.33,4.89,-3.5108,74.93,7.8,125.2,1624,1988,A,0,3,,,
59,R,92,84,0,23,25,4.20,3.83,0.0998,72.81,32.0,30.7,1767,1673,A,0,-2,,,
59,R,75,67,1,33,44,3.86,4.00,4.4020,78.96,0.0,90.1,1820,1766,A,0,1,,,
59,R,27,18,3,24,13,3.67,4.33,0.4328,72.38,107.3,0.0,1817,1875,A,1,0,,,
59,R,144,135,3,47,29,4.11,5.40,4.3457,73.71,85.9,23.7,2054,1790,A,1,0,,,
59,R,106,100,0,36,40,5.00,3.60,4.1776,75.82,21.3,61.8,1892,1997,A,0,1,,,
59,R,127,117,3,23,20,3.50,3.00,7.0112,77.75,32.1,25.5,2053,1855,A,0,0,,,
59,R,63,56,3,37,18,3.30,4.67,-3.7573,88.78,114.3,2.2,1825,2098,A,2,0,,,
59,R,89,81,3,33,21,4.17,3.80,5.9635,75.81,67.9,14.8,1983,1880,A,0,0,,,
59,R,12,13,0,33,39,3.86,3.50,4.2176,89.90,30.2,72.3,2062,1953,A,0,3,,,
59,R,57,50,3,24,21,3.80,3.80,2.8799,79.85,39.7,29.1,2015,1707,A,0,0,,,
59,R,43,35,0,26,27,2.67,3.29,-2.2454,82.86,32.2,25.7,1914,1967,A,0,-2,,,
59,R,123,116,0,49,59,4.63,5.50,8.2347,95.77,0.0,90.8,2286,1955,A,1,2,,,
59,R,107,98,0,25,26,3.29,3.83,-1.4694,86.56,24.6,36.6,1869,1949,A,0,0,,,
59,R,156,147,3,40,27,4.43,3.13,5.4621,92.46,50.0,19.3,2227,1837,A,1,0,,,
59,R,95,88,0,32,62,4.33,4.31,4.3001,93.59,0.0,126.6,1975,1979,A,0,4,,,
59,R,46,37,0,35,42,3.75,3.45,1.3663,89.42,18.9,77.4,1857,1978,A,0,1,,,
59,R,73,68,3,31,12,4.40,3.00,7.2446,91.73,104.0,16.2,2113,1939,A,1,0,,,
59,R,28,20,0,36,45,3.67,4.10,1.0796,96.02,33.2,80.5,2012,2124,A,1,1,,,
59,R,155,148,0,14,67,3.00,4.75,-3.6037,97.00,0.0,211.2,1880,2120,A,0,5,,,
59,R,126,118,0,30,43,4.00,4.88,-0.0302,96.32,0.0,410.4,2101,2063,A,0,2,,,
59,R,45,33,0,25,43,2.56,4.71,-6.0753,99.77,12.7,102.4,1987,2479,A,0,2,,,
59,R,90,83,3,36,17,6.20,3.00,3.2486,94.65,104.3,0.0,1836,1998,A,1,0,,,
59,R,138,129,3,40,33,4.86,4.83,1.6892,98.08,41.2,41.6,2046,2087,A,1,0,,,
59,R,80,69,3,41,30,4.11,4.17,-2.6945,105.39,75.2,14.3,1962,2337,A,3,0,,,
59,R,41,40,3,41,36,3.70,4.67,-4.3182,107.03,62.6,31.5,2003,2309,A,6,0,,,
59,R,160,151,0,28,43,3.25,4.63,-2.3239,106.86,14.0,80.1,2145,2358,A,0,4,,,
