round,game_type,team_a,team_b,result_a,pf_a,pa_a,raw_goal_a,raw_goal_b,spread_a,interest,dscr_a,dscr_b,elo_a_after,elo_b_after,home,ex_a,ex_b,cup_name,cup_bracket,cup_round
53,R,69,77,3,65,41,5.50,3.70,13.0935,65.69,75.5,32.8,2362,1559,A,3,2,,,
53,R,145,153,0,21,39,4.00,3.18,2.7920,37.27,3.4,99.2,1603,1697,A,0,0,,,
53,R,51,57,0,9,48,3.00,4.33,-4.7815,58.26,0.0,134.5,1549,2027,A,0,2,,,
53,R,66,76,3,97,9,5.07,4.50,10.5338,64.39,410.0,2.7,2109,1655,A,7,0,,,
53,R,14,10,3,27,18,3.83,4.00,1.8601,39.85,52.2,5.1,1711,1624,A,0,0,,,
53,R,101,111,0,28,38,3.25,3.50,-5.6298,60.95,28.2,57.4,1634,2077,A,0,0,,,
53,R,40,47,0,16,46,5.00,3.50,14.9084,81.82,0.0,194.4,2327,1726,A,-2,3,,,
53,R,150,158,3,68,18,4.50,3.20,5.8179,43.53,144.2,0.0,1785,1683,A,4,0,,,
53,R,53,64,0,21,81,3.80,5.75,-3.8571,61.10,0.0,183.2,1712,1934,A,0,7,,,
53,R,6,3,3,47,25,4.00,3.83,7.0038,48.35,61.5,18.4,1848,1771,A,1,0,,,
53,R,97,107,3,35,28,3.10,4.40,-3.5308,62.96,60.1,12.6,1775,1857,A,0,0,,,
53,R,99,106,0,21,25,3.17,4.00,-2.9844,57.92,19.4,43.0,1640,1899,A,0,2,,,
53,R,19,27,3,41,32,2.92,4.50,-1.4612,59.28,75.2,29.7,1768,1796,A,1,1,,,
53,R,132,140,3,51,18,6.00,4.00,9.4659,71.27,116.0,13.5,2289,1684,A,3,0,,,
53,R,82,92,0,20,48,3.60,4.40,-0.4158,56.31,0.0,155.9,1587,1788,A,0,2,,,
53,R,49,59,0,12,49,4.00,3.21,11.4111,82.08,0.0,205.1,2076,1732,A,-2,2,,,
53,R,129,137,3,53,23,5.00,4.20,8.5413,68.61,103.5,8.4,2103,1542,A,3,0,,,
53,R,15,9,0,43,46,3.45,4.20,0.8648,53.40,30.4,56.4,1720,1706,A,1,2,,,
53,R,134,142,0,35,40,3.44,5.00,-0.8542,56.90,34.9,56.6,1743,1912,A,0,4,,,
53,R,17,28,0,25,44,3.83,3.50,-4.7172,70.07,21.2,66.3,1624,2073,A,0,1,,,
53,R,100,108,3,45,40,4.13,4.50,7.6010,60.43,43.2,46.4,2013,1627,A,-1,2,,,
53,R,37,39,3,30,21,5.00,3.17,10.0019,68.62,55.0,18.3,1994,1657,A,0,0,,,
53,R,52,58,3,73,19,5.40,2.83,12.9592,74.14,140.8,6.0,2098,1879,A,5,0,,,
53,R,102,110,0,8,37,3.50,4.13,1.3607,57.70,0.0,165.8,1524,1786,A,0,1,,,
53,R,88,93,0,23,32,3.25,3.33,9.3314,74.91,0.0,94.7,1922,1798,A,-2,0,,,
53,R,115,123,0,32,80,3.33,5.08,-6.1470,78.97,7.5,130.3,1780,2249,A,0,8,,,
53,R,54,61,3,36,19,4.00,5.00,-2.3785,73.94,83.7,6.0,1669,1892,A,2,0,,,
53,R,98,105,3,56,48,4.40,3.67,7.7174,73.54,32.1,52.2,1919,1908,A,2,3,,,
53,R,21,30,3,52,21,4.18,3.80,2.0518,65.46,128.7,0.0,1894,1926,A,5,0,,,
53,R,5,12,3,38,16,4.25,4.00,-3.5466,83.19,118.1,0.0,1774,2061,A,1,0,,,
53,R,50,60,0,22,37,3.75,3.00,4.6806,73.80,0.0,100.3,1703,1906,A,0,1,,,
53,R,130,138,0,16,45,3.50,4.63,-3.8790,80.68,0.0,109.0,1834,2027,A,0,2,,,
53,R,18,26,0,25,26,3.33,3.43,2.5803,74.47,29.8,33.3,1868,1782,A,0,0,,,
53,R,135,143,3,49,45,4.10,5.13,2.1499,66.33,69.3,28.0,1786,1630,A,1,1,,,
53,R,70,80,3,50,34,3.67,5.20,-6.4162,89.93,103.1,6.3,1735,1951,A,6,0,,,
53,R,38,46,0,22,41,3.20,3.70,3.7256,78.47,0.0,116.4,1778,1861,A,0,2,,,
53,R,67,73,0,42,55,3.45,5.63,-6.0528,85.51,19.4,75.8,1770,2147,A,1,3,,,
53,R,147,159,0,20,31,3.50,3.38,3.5775,81.10,0.0,87.0,1854,1868,A,0,0,,,
53,R,81,90,0,41,45,3.36,3.80,-0.8473,85.97,29.2,50.2,1861,1802,A,1,1,,,
53,R,117,126,0,17,38,4.25,4.13,-1.0676,81.24,0.0,111.2,1841,2108,A,0,1,,,
53,R,72,79,3,43,30,4.25,3.50,5.0042,86.61,63.0,28.2,2066,1971,A,1,0,,,
53,R,55,63,3,79,38,5.73,5.14,5.5155,89.95,111.4,21.1,2253,1773,A,6,0,,,
53,R,68,75,1,34,39,3.71,3.50,5.8129,89.82,0.0,77.1,1943,1832,A,0,0,,,
53,R,87,95,0,16,30,3.50,4.17,-0.9854,88.55,0.0,107.8,1840,1994,A,0,1,,,
53,R,84,91,0,9,44,3.00,4.25,-5.7064,91.87,0.0,134.6,1646,2182,A,0,2,,,
53,R,136,144,0,42,46,5.29,5.25,1.3749,92.16,30.4,80.0,1990,2087,A,1,2,,,
53,R,83,89,3,36,14,3.88,4.67,1.3952,87.29,124.3,0.0,2027,1963,A,1,0,,,
53,R,35,44,0,24,31,4.20,3.63,1.4939,92.02,28.2,58.2,1950,1995,A,0,2,,,
53,R,118,127,1,32,44,4.33,3.64,4.3491,102.79,5.0,92.5,2028,2049,A,0,2,,,
53,R,151,155,3,59,34,4.50,3.00,8.2069,99.51,100.4,22.5,2304,1896,A,3,0,,,
53,R,148,160,0,16,17,4.33,3.00,2.8184,106.94,22.6,41.9,2094,2151,A,0,3,,,
