round,game_type,team_a,team_b,result_a,pf_a,pa_a,raw_goal_a,raw_goal_b,spread_a,interest,dscr_a,dscr_b,elo_a_after,elo_b_after,home,ex_a,ex_b,cup_name,cup_bracket,cup_round
31,L,151,24,3,40,26,5.20,3.43,18.5981,58.24,62.5,20.3,2207,1595,A,1,0,,,
31,L,117,4,3,44,23,4.57,3.50,9.7787,43.54,72.9,9.6,1863,1589,A,1,0,,,
31,L,75,48,3,39,31,4.33,3.63,8.6413,41.43,26.9,42.7,1788,1522,A,0,1,,,
31,L,108,2,3,39,38,5.33,4.50,5.1067,38.36,46.0,38.0,1675,1425,A,0,0,,,
31,L,51,17,3,39,37,4.25,4.13,1.2695,37.31,48.0,20.4,1526,1529,A,0,0,,,
31,L,13,23,1,39,43,4.33,3.90,9.1700,59.16,29.7,66.2,1921,1693,A,0,3,,,
31,L,155,124,3,52,48,5.00,3.67,13.3857,55.63,37.5,52.0,1899,1606,A,0,2,,,
31,L,82,74,0,29,61,4.40,4.23,5.0319,39.39,0.0,113.2,1521,1608,A,0,4,,,
31,L,5,157,3,85,25,4.33,3.29,10.4720,46.14,149.0,8.3,1765,1610,A,8,0,,,
31,L,137,102,0,36,60,4.86,5.20,-1.6453,43.90,0.0,90.5,1381,1512,A,0,3,,,
31,L,76,77,3,41,29,4.25,5.40,2.6467,34.23,64.4,19.2,1690,1564,A,1,0,,,
31,L,41,141,3,39,13,5.40,3.25,15.9286,57.36,108.3,6.7,1970,1573,A,1,0,,,
31,L,86,114,0,31,46,4.50,4.20,1.8276,39.36,15.4,93.2,1559,1637,A,0,1,,,
31,L,6,19,0,26,41,4.00,3.08,7.6054,51.44,0.0,102.2,1818,1762,A,0,2,,,
31,L,142,131,0,49,50,5.14,3.83,9.1421,66.17,11.3,83.8,2007,1784,A,1,2,,,
31,L,150,87,3,35,28,4.13,4.40,-3.8460,66.75,85.9,5.9,1724,1897,A,1,0,,,
31,L,14,53,0,38,47,5.17,4.30,3.3679,48.20,33.8,60.0,1739,1793,A,0,3,,,
31,L,132,158,3,74,37,6.25,3.30,17.8538,65.05,106.7,21.3,2302,1722,A,5,0,,,
31,L,153,111,0,15,48,3.75,4.75,-5.6693,61.57,7.0,100.9,1715,2104,A,0,2,,,
31,L,97,146,3,31,9,4.33,3.00,2.9291,46.08,124.6,0.0,1781,1692,A,1,0,,,
31,L,35,59,3,61,30,5.22,3.50,9.8212,62.63,113.9,21.1,1992,1678,A,6,0,,,
31,L,15,98,0,25,32,3.29,4.80,-6.0031,63.73,15.8,45.9,1722,1876,A,0,0,,,
31,L,50,101,3,31,28,3.83,4.33,5.5535,57.80,54.7,24.2,1711,1692,A,0,0,,,
31,L,127,78,0,30,32,4.00,3.75,8.2537,70.21,9.2,58.2,1888,1681,A,0,2,,,
31,L,96,16,0,22,26,4.50,4.80,1.9370,51.47,26.0,52.5,1625,1743,A,0,2,,,
31,L,115,110,3,46,7,3.33,3.50,-0.1022,55.71,242.7,0.0,1758,1754,A,2,0,,,
31,L,105,68,0,27,38,3.57,4.13,-1.4118,62.64,6.2,69.0,1852,1933,A,0,0,,,
31,L,39,67,0,25,36,5.00,4.57,2.8747,58.60,16.8,71.0,1672,1713,A,0,0,,,
31,L,45,134,3,45,23,4.25,3.00,6.9054,64.76,101.8,16.3,1962,1797,A,2,0,,,
31,L,9,70,0,20,25,3.00,3.29,-0.1278,64.05,0.0,101.5,1683,1749,A,0,1,,,
31,L,135,27,0,36,54,4.57,5.00,2.4092,62.64,15.6,101.0,1726,1733,A,0,3,,,
31,L,149,58,3,41,22,4.43,4.00,6.1033,68.64,81.6,7.9,1996,1949,A,1,0,,,
31,L,160,100,3,36,27,5.00,4.17,9.0369,75.76,34.2,21.0,2090,1918,A,0,0,,,
31,L,91,3,3,56,37,4.75,3.00,14.1698,76.21,74.0,26.6,2185,1913,A,2,0,,,
31,L,38,80,3,37,27,3.89,5.25,-3.5192,82.86,85.8,17.6,1758,1971,A,0,0,,,
31,L,26,118,0,31,46,3.63,4.88,-3.4368,77.66,17.1,65.2,1753,2052,A,0,3,,,
31,L,79,21,3,26,17,3.43,3.75,0.2803,76.23,105.0,0.0,2046,2014,A,1,0,,,
31,L,60,33,3,43,24,3.25,5.33,-9.7558,90.56,115.8,0.0,1988,2470,A,2,-2,,,
31,L,88,144,3,54,50,4.89,4.60,4.4803,77.72,62.9,35.4,1994,2036,A,2,2,,,
31,L,73,120,3,37,24,4.33,3.14,6.8855,79.65,58.5,14.2,2016,2048,A,0,0,,,
31,L,89,130,3,36,24,4.00,4.40,0.0526,69.81,233.7,0.0,1909,1932,A,1,0,,,
31,L,56,7,0,34,40,6.00,4.50,11.9346,90.64,18.9,97.0,2217,2070,A,-2,4,,,
31,L,90,94,3,30,22,3.57,4.00,2.7113,71.38,39.0,25.4,1570,1704,A,2,0,,,
31,L,30,126,1,44,47,3.70,5.38,3.2005,79.54,24.5,65.5,1996,1974,A,1,5,,,
31,L,18,148,0,33,50,3.88,4.67,-4.3139,85.62,23.9,82.7,1812,2042,A,0,2,,,
31,L,43,29,3,33,21,3.11,3.80,3.3489,75.69,87.9,13.3,1970,2001,A,0,0,,,
31,L,104,129,3,43,27,3.90,4.80,-1.2749,88.18,90.0,19.7,2110,2144,A,1,0,,,
31,L,66,81,3,31,29,4.17,3.86,3.5584,78.76,36.9,47.0,2020,1902,A,0,0,,,
31,L,46,61,3,38,33,3.88,4.43,2.5811,82.61,44.4,17.3,1883,1879,A,0,0,,,
31,L,57,20,0,36,43,3.67,4.33,1.3630,85.82,29.0,55.7,2027,1955,A,0,3,,,
31,L,107,106,0,29,30,4.00,3.50,3.1717,86.21,27.5,57.6,1917,1995,A,0,0,,,
31,L,55,44,3,78,8,5.08,4.00,8.9468,90.01,332.8,0.0,2347,1960,A,5,0,,,
31,L,159,28,3,43,34,4.44,4.57,0.8037,88.40,74.9,6.1,1945,1981,A,1,0,,,
31,L,83,12,0,25,58,4.75,4.00,4.1339,95.12,10.3,130.8,2018,2060,A,0,3,,,
31,L,52,147,3,67,26,4.42,3.43,8.1648,92.85,121.4,22.8,2026,1854,A,4,1,,,
31,L,37,138,0,9,53,3.50,5.22,1.9861,96.46,0.0,274.6,1957,2056,A,0,3,,,
31,L,125,113,0,39,47,3.56,3.42,2.7647,99.44,21.8,83.0,2198,2324,A,0,1,,,
31,L,8,136,0,24,35,4.00,5.17,1.8280,96.25,9.7,59.1,2026,2026,A,0,0,,,
31,L,123,49,0,18,29,3.50,3.13,1.8782,101.41,20.1,92.2,2157,2178,A,0,0,,,
31,L,95,156,0,30,48,4.67,3.73,-0.5002,101.20,0.0,113.9,2025,2074,A,1,2,,,
31,L,40,69,0,24,30,5.67,3.25,4.8660,104.97,20.2,69.4,2320,2466,A,0,2,,,
