round,game_type,team_a,team_b,result_a,pf_a,pa_a,raw_goal_a,raw_goal_b,spread_a,interest,dscr_a,dscr_b,elo_a_after,elo_b_after,home,ex_a,ex_b,cup_name,cup_bracket,cup_round
26,L,157,82,0,24,25,4.40,4.40,-1.2266,38.24,37.9,34.4,1595,1561,A,0,0,,,
26,L,140,26,3,38,27,4.25,4.80,-0.7558,48.62,70.4,17.0,1607,1740,A,0,0,,,
26,L,124,64,0,25,32,3.83,4.80,-5.8177,51.86,17.3,59.5,1607,1810,A,0,0,,,
26,L,77,37,0,19,62,2.83,5.22,-9.4195,62.31,5.6,117.8,1555,1962,A,0,4,,,
26,L,111,25,3,53,27,4.11,2.78,11.7651,53.42,52.9,14.1,2087,1703,A,4,0,,,
26,L,120,22,3,59,36,3.75,4.25,5.8185,48.92,104.2,33.0,2090,1688,A,4,2,,,
26,L,48,41,0,21,62,3.17,5.22,-8.8528,60.64,8.2,104.9,1543,1940,A,0,4,,,
26,L,146,14,3,32,22,3.75,5.67,-2.6228,50.30,83.7,9.4,1670,1755,A,0,0,,,
26,L,138,76,3,92,27,6.27,4.17,13.1458,63.37,153.0,16.3,2027,1665,A,7,1,,,
26,L,70,51,3,43,22,4.71,2.50,7.5573,51.52,92.0,17.1,1697,1533,A,1,0,,,
26,L,131,107,0,26,41,3.43,4.29,-7.2029,63.29,23.9,40.4,1779,1916,A,0,3,,,
26,L,53,97,0,28,38,4.20,3.78,5.3895,49.13,16.6,64.7,1837,1771,A,0,0,,,
26,L,141,75,0,26,56,3.43,4.70,-4.6061,50.58,8.6,105.1,1574,1789,A,0,3,,,
26,L,72,153,3,54,23,4.22,3.50,10.4310,64.74,83.3,16.6,2037,1713,A,2,0,,,
26,L,101,135,0,27,48,3.57,4.00,-0.4457,50.94,0.0,125.8,1607,1739,A,0,3,,,
26,L,16,86,3,51,21,5.00,3.17,6.7539,43.34,113.7,3.4,1710,1569,A,3,0,,,
26,L,23,30,0,37,52,3.89,5.25,-5.9754,65.61,22.8,47.0,1706,2100,A,0,4,,,
26,L,61,15,3,44,28,4.57,4.33,7.7332,61.03,72.3,23.5,1985,1692,A,1,0,,,
26,L,19,52,0,24,46,3.14,4.57,-9.7419,70.59,9.5,101.4,1743,1976,A,0,2,,,
26,L,81,150,3,51,38,4.33,3.40,8.4737,64.78,54.5,31.8,1963,1734,A,2,1,,,
26,L,158,56,0,23,67,3.00,5.00,-10.8276,71.82,8.5,128.2,1764,2232,A,0,4,,,
26,L,59,159,3,43,32,4.56,5.00,-5.2081,71.99,101.0,9.3,1699,1940,A,2,0,,,
26,L,29,105,3,59,34,4.36,3.00,6.5555,63.54,103.8,15.3,2020,1851,A,3,0,,,
26,L,78,99,0,30,39,3.11,4.38,-0.2098,59.35,0.0,109.8,1653,1755,A,0,3,,,
26,L,84,108,3,51,12,4.56,3.00,6.3363,61.83,136.3,0.0,1604,1623,A,3,0,,,
26,L,17,9,0,33,37,3.38,4.13,2.1517,59.65,22.3,42.3,1601,1671,A,0,0,,,
26,L,102,143,0,27,55,4.80,4.08,1.1757,59.82,10.8,108.4,1429,1572,A,0,3,,,
26,L,27,50,0,43,49,4.33,4.40,-0.9994,65.40,29.4,59.2,1651,1684,A,1,4,,,
26,L,67,18,0,24,33,4.40,3.63,-0.4054,64.14,0.0,81.5,1643,1795,A,1,2,,,
26,L,134,95,1,60,62,3.38,6.38,-6.8119,85.10,79.6,67.9,1827,2070,A,7,4,,,
26,L,148,39,3,38,36,5.20,3.78,12.9773,76.79,45.0,28.2,2048,1684,A,0,0,,,
26,L,147,6,3,38,30,3.75,4.00,4.4033,75.26,54.0,21.5,1912,1835,A,0,0,,,
26,L,58,88,3,24,14,3.14,5.00,-4.9197,82.65,102.0,0.0,2010,1980,A,1,-2,,,
26,L,20,63,3,38,24,4.67,3.67,6.3726,70.83,81.5,18.1,1901,1658,A,0,0,,,
26,L,3,117,0,17,27,4.33,3.57,4.0223,70.16,0.0,83.6,1966,1799,A,0,0,,,
26,L,144,149,0,53,63,4.60,5.70,0.7890,74.49,39.6,66.5,2027,1973,A,3,6,,,
26,L,130,55,0,33,60,3.44,5.88,-9.4154,84.45,13.8,110.2,1871,2335,A,0,5,,,
26,L,113,60,3,44,34,4.00,3.56,7.8058,80.58,46.2,43.9,2341,1944,A,3,1,,,
26,L,116,38,3,54,18,4.18,4.00,3.7191,73.57,122.8,0.0,1962,1718,A,3,0,,,
26,L,110,151,0,25,36,2.88,4.80,-11.2208,85.81,30.1,56.8,1823,2171,A,0,0,,,
26,L,69,93,3,48,27,5.33,2.78,11.9338,85.11,80.7,13.7,2449,1882,A,1,0,,,
26,L,44,89,3,27,25,3.67,4.60,3.1712,78.86,42.8,33.6,1994,1889,A,2,0,,,
26,L,100,83,0,34,60,4.67,4.00,3.9076,89.00,0.0,120.6,1965,2042,A,0,5,,,
26,L,126,13,0,27,30,4.00,3.50,5.1075,84.34,13.6,46.2,1989,1948,A,0,2,,,
26,L,7,132,0,24,53,3.67,5.38,-6.0848,89.21,11.4,107.1,2023,2332,A,0,3,,,
26,L,87,66,0,13,48,3.33,4.00,2.7655,82.90,0.0,153.7,1850,2021,A,0,2,,,
26,L,68,43,0,26,49,4.00,3.58,3.6863,85.83,0.0,107.9,1979,1982,A,0,2,,,
26,L,98,46,3,51,37,4.18,5.00,0.7330,91.10,109.4,3.8,1840,1872,A,4,1,,,
26,L,106,142,3,32,31,3.50,4.14,0.2220,90.08,47.2,36.4,1996,2070,A,2,0,,,
26,L,156,45,3,71,13,3.93,3.25,6.3797,95.40,230.6,0.0,2004,1946,A,5,0,,,
26,L,12,160,3,40,24,4.00,4.40,0.3093,96.44,122.9,0.0,2018,2060,A,2,0,,,
26,L,49,104,3,34,25,3.25,2.88,6.3485,97.12,42.6,16.4,2119,2141,A,0,0,,,
26,L,28,35,3,25,24,5.00,3.67,3.1836,95.48,36.8,30.4,2047,2026,A,0,0,,,
26,L,129,123,0,39,44,4.43,4.44,3.9885,103.88,17.9,51.8,2175,2171,A,0,2,,,
26,L,33,125,3,54,42,5.43,2.71,12.3924,101.43,86.4,31.8,2589,2197,A,2,1,,,
