round,game_type,team_a,team_b,result_a,pf_a,pa_a,raw_goal_a,raw_goal_b,spread_a,interest,dscr_a,dscr_b,elo_a_after,elo_b_after,home,ex_a,ex_b,cup_name,cup_bracket,cup_round
44,R,68,77,3,68,34,6.00,4.57,7.6589,52.61,100.7,13.1,1905,1567,A,8,0,,,
44,R,51,64,0,22,47,4.00,3.64,-2.8402,56.36,9.3,106.9,1530,1867,A,0,2,,,
44,R,72,76,3,52,45,5.43,4.10,9.6773,63.28,50.9,22.7,2068,1658,A,2,1,,,
44,R,131,143,1,55,62,4.64,5.00,-1.3285,52.85,32.3,45.2,1722,1614,A,3,3,,,
44,R,146,158,3,60,24,4.64,3.67,4.6625,41.50,117.5,12.2,1717,1679,A,4,0,,,
44,R,16,10,0,26,29,4.00,3.38,3.7977,47.88,7.3,50.1,1718,1631,A,0,0,,,
44,R,17,30,0,24,36,3.14,4.83,-2.6082,56.47,13.4,56.7,1546,1975,A,0,2,,,
44,R,149,153,3,56,20,5.50,3.60,8.4719,62.13,116.0,6.3,1984,1714,A,3,0,,,
44,R,53,57,0,15,38,2.60,4.43,-2.9199,62.89,0.0,118.0,1740,2024,A,0,1,,,
44,R,82,94,0,3,53,3.00,3.83,-1.4866,56.18,0.0,839.5,1551,1747,A,0,3,,,
44,R,136,140,3,57,29,5.00,5.40,8.6460,68.36,101.3,18.9,2029,1663,A,3,0,,,
44,R,54,60,3,26,21,2.75,4.00,-3.1846,59.58,60.2,13.4,1565,1910,A,0,0,,,
44,R,56,59,0,28,35,4.50,2.58,10.3357,81.04,0.0,103.2,2135,1703,A,-2,1,,,
44,R,101,106,0,22,46,4.00,3.80,-3.6486,62.35,12.6,101.7,1677,1946,A,0,2,,,
44,R,84,96,3,56,17,4.18,3.75,3.8591,60.50,141.7,0.0,1622,1623,A,3,0,,,
44,R,134,138,0,38,52,3.78,5.86,-4.8402,74.53,14.5,50.1,1783,2016,A,0,2,,,
44,R,8,3,3,77,15,4.54,3.25,10.1840,69.59,187.2,0.0,2027,1827,A,5,0,,,
44,R,13,9,3,37,23,3.63,3.50,5.8027,57.86,77.7,21.2,1918,1669,A,0,0,,,
44,R,115,126,3,30,18,3.11,3.50,-2.2994,71.65,100.5,3.0,1783,2010,A,1,0,,,
44,R,102,108,3,42,26,4.22,3.83,-1.2025,58.70,86.8,18.8,1537,1681,A,1,0,,,
44,R,81,93,3,43,21,3.40,2.71,4.7461,62.55,96.8,12.7,1878,1754,A,1,0,,,
44,R,100,110,3,27,26,3.67,4.00,3.4039,60.86,44.2,26.2,1946,1746,A,0,0,,,
44,R,99,111,0,20,27,3.00,3.33,-4.7672,73.19,13.3,59.0,1708,2091,A,0,0,,,
44,R,55,58,3,77,40,5.90,3.60,11.9788,79.14,115.3,24.6,2338,1892,A,6,1,,,
44,R,104,105,3,50,22,4.00,3.33,5.7745,68.30,114.1,8.1,2072,1911,A,3,0,,,
44,R,38,44,0,21,31,2.71,4.00,-0.6146,73.02,0.0,100.3,1728,1947,A,0,1,,,
44,R,69,75,0,19,36,4.33,3.20,11.4246,92.18,0.0,113.3,2334,1783,A,-2,1,,,
44,R,132,144,0,43,50,6.20,4.60,12.4080,91.82,0.0,93.7,2269,1994,A,-1,2,,,
44,R,130,142,3,51,31,4.09,4.50,2.3152,72.92,102.7,11.2,1910,1968,A,3,0,,,
44,R,67,80,0,28,57,5.20,4.80,-3.1792,85.32,15.2,105.1,1744,2021,A,0,3,,,
44,R,18,29,0,28,34,3.71,2.73,-0.0465,72.95,0.0,140.0,1795,2023,A,0,3,,,
44,R,117,123,3,42,22,3.80,3.40,-2.7174,87.75,111.4,0.0,1881,2142,A,3,0,,,
44,R,52,63,3,56,2,4.56,2.00,8.5087,83.91,1397.7,0.0,2094,1719,A,3,0,,,
44,R,66,79,3,58,34,4.60,3.56,7.5436,83.85,107.2,25.7,2096,1953,A,4,1,,,
44,R,21,28,0,18,31,4.00,4.67,-0.9632,82.93,0.0,100.4,1935,2030,A,0,1,,,
44,R,7,12,3,40,35,4.50,6.20,-2.3972,90.39,56.3,46.0,2048,2077,A,3,0,,,
44,R,70,73,0,15,25,3.75,4.75,-4.3930,88.88,13.7,70.8,1780,2131,A,0,0,,,
44,R,116,127,0,16,32,4.67,4.00,1.7340,82.39,7.5,104.9,1903,1951,A,0,1,,,
44,R,151,159,3,41,31,4.50,3.22,10.0806,90.63,43.4,32.8,2356,1906,A,1,0,,,
44,R,87,89,0,36,56,3.44,4.17,1.2092,87.21,19.6,104.8,1888,1982,A,0,4,,,
44,R,50,61,3,38,34,3.78,3.75,-0.2161,90.81,39.7,29.2,1774,1977,A,0,0,,,
44,R,37,43,3,23,13,3.60,3.25,3.4852,89.08,74.0,9.0,2002,1949,A,0,0,,,
44,R,88,90,0,19,30,3.25,4.00,4.2895,90.74,0.0,101.2,1930,1717,A,0,1,,,
44,R,147,155,2,55,40,4.36,4.00,3.4479,94.16,80.9,29.4,1855,1861,A,3,2,,,
44,R,35,46,0,26,32,4.00,3.50,3.8530,94.37,12.5,66.6,1981,1902,A,0,0,,,
44,R,83,95,0,25,65,3.50,4.07,1.9369,93.09,0.0,157.3,1953,1950,A,0,5,,,
44,R,40,45,3,78,12,4.62,3.00,9.5763,96.73,252.4,0.0,2378,2003,A,5,0,,,
44,R,113,125,0,19,38,3.50,3.78,2.5668,98.88,0.0,109.1,2202,2131,A,0,1,,,
44,R,33,41,3,43,25,4.13,3.83,6.0309,102.42,95.8,8.8,2486,2002,A,2,0,,,
44,R,148,156,3,42,27,4.25,4.17,4.0186,103.23,92.6,25.7,2073,2101,A,2,0,,,
