round,game_type,team_a,team_b,result_a,pf_a,pa_a,raw_goal_a,raw_goal_b,spread_a,interest,dscr_a,dscr_b,elo_a_after,elo_b_after,home,ex_a,ex_b,cup_name,cup_bracket,cup_round
51,S,132,105,3,37,29,5.20,3.86,9.1727,75.82,63.6,22.0,2287,1921,A,0,0,PA,Draw,6
51,S,100,118,3,40,15,3.27,3.33,-2.7218,82.10,128.0,0.0,1979,2048,A,2,0,PA,Draw,6
51,S,29,156,0,18,26,3.20,3.00,-3.2218,83.30,22.3,45.4,1959,2143,A,0,0,PA,Draw,6
51,S,83,52,3,44,27,3.33,4.40,-3.1878,93.67,99.9,0.0,2011,2083,A,1,0,PA,Draw,6
51,S,45,127,0,21,26,2.67,3.43,3.1115,88.26,22.0,51.6,1978,2029,A,0,2,PA,Draw,6
51,S,55,28,0,35,39,5.40,3.89,6.1632,98.83,38.1,60.4,2301,2069,A,0,2,PA,Draw,6
51,S,72,151,0,30,39,3.11,4.43,-3.9695,99.22,21.8,51.0,2065,2333,A,0,0,PA,Draw,6
51,S,40,73,3,39,30,4.50,4.67,7.7620,97.85,49.2,35.3,2369,2120,A,2,0,PA,Draw,6
