round,game_type,team_a,team_b,result_a,pf_a,pa_a,raw_goal_a,raw_goal_b,spread_a,interest,dscr_a,dscr_b,elo_a_after,elo_b_after,home,ex_a,ex_b,cup_name,cup_bracket,cup_round
40,S,126,61,0,28,38,3.43,3.78,2.3058,84.53,9.8,65.4,2005,1994,A,0,0,Dream,SF,2
40,S,160,159,3,49,15,4.50,3.75,8.7602,87.62,122.6,7.2,2134,1926,A,2,0,Star,SF,2
40,S,55,57,3,48,33,5.33,3.88,13.4115,89.65,39.3,35.8,2345,2047,A,3,0,Dream,SF,2
40,S,40,136,3,47,23,5.50,5.25,10.4481,96.13,101.1,21.8,2355,2042,A,2,0,Ribbon,SF,2
