round,game_type,team_a,team_b,result_a,pf_a,pa_a,raw_goal_a,raw_goal_b,spread_a,interest,dscr_a,dscr_b,elo_a_after,elo_b_after,home,ex_a,ex_b,cup_name,cup_bracket,cup_round
35,L,29,91,0,21,40,3.80,3.88,-5.0004,87.55,10.1,103.3,1964,2201,A,0,2,,,
35,L,87,89,0,36,49,3.63,3.58,3.0510,84.29,15.6,84.0,1895,1923,A,0,1,,,
35,L,80,30,0,48,50,5.29,3.67,8.6170,94.12,34.9,64.2,1974,1996,A,1,4,,,
35,L,21,142,0,16,73,4.33,5.42,3.1922,83.06,0.0,272.9,1964,2035,A,0,5,,,
35,L,81,55,0,22,73,3.33,4.58,-9.5195,87.69,12.7,132.2,1876,2283,A,0,5,,,
35,L,68,117,3,36,26,3.88,4.80,0.6129,79.00,101.2,0.0,1918,1862,A,1,0,,,
35,L,44,66,0,8,44,2.67,4.44,0.4856,85.27,0.0,178.9,1917,2073,A,0,2,,,
35,L,7,88,3,58,44,4.82,5.00,1.1202,89.41,97.9,19.6,2091,1997,A,2,2,,,
35,L,148,64,3,61,8,4.90,4.00,6.2907,90.16,231.4,0.0,2022,1856,A,4,0,,,
35,L,147,57,0,21,31,3.40,4.14,2.3205,89.83,10.6,81.5,1832,2074,A,0,0,,,
35,L,33,104,3,56,16,4.33,2.80,11.1733,92.13,144.4,3.8,2487,2109,A,3,0,,,
35,L,20,52,3,28,15,2.89,4.33,-2.4722,98.79,104.0,0.0,1980,2038,A,1,0,,,
35,L,111,83,3,49,19,4.33,3.40,6.3768,89.92,122.8,3.4,2123,1957,A,2,0,,,
35,L,118,46,3,41,22,4.13,4.00,4.0417,95.05,100.1,14.3,2050,1888,A,2,0,,,
35,L,28,73,0,23,32,3.50,4.29,0.2332,98.29,11.2,78.5,1973,2017,A,0,0,,,
35,L,72,160,3,35,24,3.10,4.20,-1.4635,102.03,64.5,20.1,2025,2110,A,3,0,,,
35,L,156,8,3,45,9,4.00,3.00,4.8435,99.84,156.7,0.0,2058,2010,A,2,0,,,
35,L,49,125,3,34,22,4.17,2.86,6.8571,99.36,54.0,16.2,2218,2155,A,2,0,,,
35,L,136,95,3,46,37,5.71,5.50,1.8011,98.84,77.3,10.2,2050,2021,A,1,0,,,
35,L,113,123,3,56,46,4.80,4.67,4.2384,100.43,100.6,39.2,2333,2157,A,5,2,,,
35,L,138,151,0,37,61,5.00,5.67,-3.9654,104.07,25.3,110.2,2041,2296,A,0,6,,,
