round,game_type,team_a,team_b,result_a,pf_a,pa_a,raw_goal_a,raw_goal_b,spread_a,interest,dscr_a,dscr_b,elo_a_after,elo_b_after,home,ex_a,ex_b,cup_name,cup_bracket,cup_round
38,R,121,125,0,17,68,2.83,5.22,-13.2687,47.79,7.0,108.2,1285,2094,A,0,4,,,
38,R,84,85,3,67,22,5.38,2.86,20.1377,32.37,121.4,6.4,1626,1117,A,4,0,,,
38,R,114,119,3,63,25,6.00,3.83,11.0301,22.06,104.1,7.4,1670,1305,A,5,0,,,
38,R,28,32,3,40,15,4.00,3.00,14.2814,45.02,72.8,11.3,1996,1446,A,1,0,,,
38,R,139,144,0,42,59,4.75,6.00,-7.2872,34.61,31.4,47.2,1348,1968,A,2,4,,,
38,R,98,103,3,51,22,5.50,3.33,15.3085,44.27,94.8,16.6,1882,1581,A,2,0,,,
38,R,34,42,3,46,23,3.70,4.20,2.8645,14.00,63.2,5.2,1502,1367,A,1,0,,,
38,R,130,133,3,61,39,6.29,3.50,10.7481,35.83,65.2,15.2,1900,1458,A,3,0,,,
38,R,122,128,0,23,40,3.33,5.14,0.9287,17.72,5.4,79.9,1458,1485,A,0,1,,,
38,R,1,4,3,39,16,3.40,2.80,0.8124,20.98,116.3,0.0,1592,1572,A,1,0,,,
38,R,11,3,3,35,24,3.44,5.67,-4.6852,39.87,85.0,8.9,1537,1846,A,0,0,,,
38,R,58,62,3,54,37,5.25,4.38,7.6442,35.51,100.4,25.9,1917,1324,A,3,0,,,
38,R,151,152,3,51,28,5.50,3.71,19.8843,56.16,84.4,28.6,2325,1413,A,2,0,,,
38,R,18,24,0,11,27,3.50,4.17,12.8832,54.70,0.0,123.1,1811,1602,A,-2,1,,,
38,R,66,71,3,66,8,4.70,2.67,13.4177,51.89,251.2,0.0,2097,1365,A,4,0,,,
38,R,105,112,3,55,30,4.89,4.00,7.2509,34.05,92.2,14.7,1874,1417,A,4,0,,,
38,R,2,10,0,28,36,4.00,3.20,1.5436,30.13,19.8,62.9,1392,1589,A,0,0,,,
38,R,65,72,3,32,6,3.75,4.00,-9.5222,66.13,204.0,0.0,1446,2032,A,1,-2,,,
38,R,107,109,3,31,24,3.80,3.14,15.4590,48.90,29.8,36.8,1928,1640,A,0,0,,,
38,R,36,38,3,34,17,3.75,4.00,-5.4971,46.55,111.7,0.0,1371,1704,A,1,0,,,
38,R,154,157,0,25,37,4.00,3.67,3.2579,30.67,19.4,69.0,1474,1599,A,0,0,,,
38,R,48,47,0,25,45,4.40,3.73,1.2129,30.75,13.7,103.8,1511,1635,A,0,2,,,
38,R,25,30,0,24,52,3.67,3.82,-3.8532,49.52,15.8,103.6,1636,2016,A,0,3,,,
38,R,26,31,3,45,29,4.57,3.86,8.9784,40.80,66.7,17.5,1773,1519,A,1,0,,,
38,R,17,22,3,41,32,5.00,4.29,4.4424,31.63,63.3,26.0,1524,1615,A,1,0,,,
38,R,19,23,3,40,27,4.43,4.17,4.6982,33.83,52.2,19.1,1760,1637,A,1,0,,,
38,R,73,77,3,62,22,5.38,4.00,10.9364,62.02,117.1,9.6,2061,1534,A,4,0,,,
38,R,124,126,0,14,26,3.50,4.00,-4.1981,53.65,13.7,56.0,1611,1998,A,0,0,,,
38,R,137,142,0,39,48,3.89,5.71,-4.2372,55.50,16.6,52.1,1397,2039,A,0,1,,,
38,R,82,86,3,52,25,4.00,4.60,4.3577,34.58,108.5,14.1,1546,1539,A,3,0,,,
38,R,74,79,0,31,37,3.22,4.43,-3.9321,52.44,20.4,65.6,1580,2027,A,0,0,,,
38,R,76,78,0,36,50,3.56,5.50,-2.3046,45.20,7.8,78.9,1653,1728,A,0,2,,,
38,R,51,54,0,35,47,4.57,4.78,0.5506,40.14,17.2,73.8,1525,1537,A,0,2,,,
38,R,153,158,3,44,24,4.11,4.40,1.2528,41.74,94.5,0.0,1730,1719,A,1,0,,,
38,R,145,150,3,39,20,4.13,3.60,1.5268,44.18,93.8,0.0,1702,1751,A,2,0,,,
38,R,138,141,3,56,22,5.71,4.00,9.8351,66.27,116.0,7.4,2028,1594,A,3,0,,,
38,R,8,14,3,43,17,5.00,3.75,9.1632,63.50,61.7,14.0,1987,1689,A,3,0,,,
38,R,131,136,0,32,72,4.29,6.33,-8.5031,69.14,12.8,103.4,1777,2065,A,0,5,,,
38,R,146,149,0,23,45,4.20,4.63,-3.5440,62.81,21.4,99.8,1668,1952,A,1,1,,,
38,R,140,143,3,63,59,4.75,5.30,0.0676,56.90,110.0,0.0,1691,1586,A,5,2,,,
38,R,15,5,3,39,22,3.50,4.25,-2.8173,57.25,96.7,0.0,1737,1722,A,2,0,,,
38,R,59,63,3,38,36,5.14,4.71,-1.2070,59.82,42.7,47.3,1683,1722,A,0,0,,,
38,R,92,96,3,40,18,3.27,3.20,0.4434,49.29,128.1,0.0,1689,1627,A,2,0,,,
38,R,100,101,0,24,42,3.40,4.22,4.8312,61.30,0.0,98.6,1917,1715,A,0,1,,,
38,R,50,53,3,64,10,5.10,3.33,6.7432,63.01,182.2,0.0,1774,1770,A,4,0,,,
38,R,44,39,3,59,7,4.09,3.50,10.0887,60.71,224.8,0.0,1984,1642,A,3,0,,,
38,R,97,104,3,41,25,3.70,3.50,-2.0853,68.82,102.4,7.9,1823,2027,A,2,0,,,
38,R,16,6,0,19,21,3.75,2.71,2.1337,56.51,15.4,37.2,1718,1849,A,0,0,,,
38,R,9,12,0,20,25,3.00,4.50,-4.6793,74.07,26.6,28.2,1668,2086,A,0,2,,,
38,R,99,102,1,48,50,4.11,3.67,7.2809,67.82,30.4,72.3,1750,1502,A,1,5,,,
38,R,129,134,3,65,15,5.10,3.25,7.7755,72.25,151.5,0.0,2102,1773,A,4,0,,,
38,R,115,118,3,30,26,3.11,4.50,-6.4028,82.97,59.6,32.5,1778,2056,A,2,0,,,
38,R,108,111,0,17,45,3.00,3.89,-5.5737,74.94,0.0,115.3,1715,2124,A,0,2,,,
38,R,132,135,3,51,36,6.17,4.86,10.0895,77.96,81.5,32.1,2337,1714,A,2,0,,,
38,R,106,110,3,38,24,4.83,3.67,7.0538,65.35,77.3,28.8,1931,1766,A,0,1,,,
38,R,89,93,3,40,22,4.00,3.33,10.0886,63.42,75.9,15.5,1956,1792,A,1,0,,,
38,R,27,29,3,27,16,4.80,3.50,1.1932,65.84,88.1,0.0,1775,1953,A,0,0,,,
38,R,113,120,3,32,31,4.20,3.00,9.0354,78.63,21.7,37.0,2256,2024,A,0,0,,,
38,R,7,13,3,47,21,3.45,3.80,2.9345,73.54,103.3,5.6,2093,1906,A,2,0,,,
38,R,91,94,3,42,27,4.00,3.57,12.3994,82.20,65.5,31.6,2231,1717,A,1,1,,,
38,R,67,69,0,11,66,3.67,4.91,-6.0477,84.63,0.0,237.9,1750,2351,A,0,5,,,
38,R,75,80,0,22,32,4.00,4.17,-4.9305,83.62,36.2,37.8,1775,1965,A,0,2,,,
38,R,81,87,0,22,34,4.25,3.33,2.7880,79.48,11.7,74.6,1879,1903,A,0,0,,,
38,R,116,117,3,48,18,4.20,4.00,1.6517,72.90,126.7,0.0,1907,1836,A,3,0,,,
38,R,60,64,0,38,58,4.13,5.40,3.4085,80.83,0.0,108.8,1965,1888,A,0,4,,,
38,R,20,21,3,53,24,4.56,4.40,5.5793,83.55,117.2,17.0,2048,1929,A,3,0,,,
38,R,68,70,0,26,45,4.20,4.10,3.2793,82.40,23.1,106.3,1889,1823,A,1,2,,,
38,R,90,95,3,45,11,4.10,3.33,-0.8638,91.26,157.2,0.0,1684,1938,A,2,0,,,
38,R,43,46,3,25,21,3.14,3.80,1.3584,85.16,33.0,18.4,1985,1872,A,2,0,,,
38,R,160,159,3,44,25,4.25,3.83,6.4018,91.66,89.0,15.3,2105,1955,A,1,0,,,
38,R,148,147,3,43,35,4.71,3.88,6.0801,93.48,45.2,40.0,2037,1820,A,3,0,,,
38,R,123,127,3,28,25,3.67,3.83,4.0326,91.36,40.8,24.4,2160,1923,A,2,0,,,
38,R,57,61,0,31,52,3.71,4.36,3.0130,94.07,15.9,100.7,2069,2001,A,0,5,,,
38,R,83,88,3,28,25,3.57,4.60,0.6563,91.89,52.5,24.3,1985,1959,A,0,0,,,
38,R,45,41,0,19,38,2.83,3.67,-1.0075,95.80,0.0,111.8,1968,1999,A,0,1,,,
38,R,155,156,3,37,23,3.30,4.50,-2.7392,102.12,100.1,11.8,1897,2086,A,2,0,,,
38,R,35,37,1,37,44,3.20,4.00,0.9435,104.23,30.5,62.9,1999,1959,A,0,3,,,
38,R,52,56,0,30,32,3.43,3.75,3.5540,106.08,26.8,41.1,2057,2192,A,0,5,,,
38,R,49,55,0,20,39,3.60,4.71,-2.4097,105.90,0.0,102.1,2180,2323,A,0,3,,,
38,R,33,40,3,45,43,4.38,4.11,5.9922,105.14,55.6,43.0,2508,2332,A,3,1,,,
