round,game_type,team_a,team_b,result_a,pf_a,pa_a,raw_goal_a,raw_goal_b,spread_a,interest,dscr_a,dscr_b,elo_a_after,elo_b_after,home,ex_a,ex_b,cup_name,cup_bracket,cup_round
20,R,127,121,3,56,33,5.14,3.44,14.4887,36.88,44.3,24.8,1866,1340,A,2,0,,,
20,R,62,60,0,23,34,3.50,4.40,-9.8828,29.76,15.6,56.0,1244,1951,A,0,0,,,
20,R,85,83,0,31,64,4.14,6.29,-15.1775,45.38,21.8,101.9,1207,1985,A,0,4,,,
20,R,119,115,0,13,44,4.33,5.14,-4.0505,26.29,0.0,115.0,1377,1665,A,0,2,,,
20,R,141,139,3,44,31,4.13,4.83,7.3150,22.33,55.6,27.3,1610,1382,A,1,0,,,
20,R,133,131,0,29,53,5.50,5.22,4.8220,21.42,0.0,103.5,1479,1735,A,0,3,,,
20,R,128,124,0,12,43,4.00,3.70,-1.9786,24.35,0.0,120.6,1463,1641,A,0,2,,,
20,R,71,67,0,40,51,4.22,5.00,-7.2022,35.75,29.4,43.3,1334,1686,A,1,2,,,
20,R,103,99,0,39,47,3.50,6.00,-7.2738,38.99,27.5,54.0,1696,1758,A,0,1,,,
20,R,77,76,0,62,78,6.38,4.38,6.7074,31.88,30.5,101.7,1583,1641,A,5,7,,,
20,R,31,25,3,42,23,3.80,4.20,-0.4039,24.42,97.6,7.6,1483,1700,A,1,0,,,
20,R,70,65,3,49,30,5.83,4.00,10.2507,35.02,53.7,12.1,1642,1384,A,1,0,,,
20,R,12,2,3,46,26,4.29,2.67,12.2704,45.26,58.5,18.0,1976,1392,A,1,0,,,
20,R,42,35,0,25,48,2.88,4.57,-11.7801,53.12,15.4,60.2,1435,2035,A,0,1,,,
20,R,37,34,3,78,18,4.33,2.29,18.1854,46.68,144.9,9.5,1927,1576,A,6,0,,,
20,R,10,9,3,37,12,2.75,4.00,-5.5058,42.61,136.1,0.0,1560,1644,A,1,-2,,,
20,R,142,140,3,78,30,7.13,4.67,13.0933,49.53,87.2,18.3,2097,1541,A,6,0,,,
20,R,80,74,3,61,28,5.13,3.71,18.4212,52.31,101.3,11.2,1912,1528,A,4,0,,,
20,R,112,106,3,50,49,4.18,4.75,-7.1088,62.07,76.8,32.4,1447,1972,A,6,1,,,
20,R,152,146,0,31,45,3.38,4.11,-2.0970,33.31,7.8,86.7,1430,1692,A,0,1,,,
20,R,32,27,0,23,42,3.50,4.71,-5.1580,37.24,10.5,75.9,1550,1667,A,0,1,,,
20,R,126,122,1,47,52,5.17,3.43,12.2265,63.27,0.0,92.4,1978,1531,A,1,2,,,
20,R,40,36,3,55,32,5.00,3.33,17.8270,60.40,72.1,28.1,2298,1334,A,2,0,,,
20,R,3,1,3,50,36,4.22,3.20,8.0816,41.28,83.8,23.8,1996,1647,A,3,0,,,
20,R,147,145,3,57,22,3.80,2.86,12.5612,53.21,107.1,16.1,1905,1637,A,3,0,,,
20,R,24,20,0,33,62,3.88,5.10,-5.2120,47.94,14.3,103.9,1634,1844,A,0,4,,,
20,R,55,51,3,94,10,5.38,3.33,15.8009,62.06,264.5,1.5,2276,1510,A,7,0,,,
20,R,4,11,3,55,27,4.36,4.17,2.7293,32.07,111.5,6.3,1627,1535,A,3,0,,,
20,R,109,108,0,30,35,3.50,4.43,-1.6691,41.57,16.1,46.4,1686,1681,A,0,0,,,
20,R,157,155,0,14,62,3.50,3.92,-7.0979,61.30,5.4,144.7,1604,1883,A,0,4,,,
20,R,156,154,3,75,23,4.42,3.00,13.8851,61.75,133.7,12.8,1920,1455,A,5,0,,,
20,R,86,81,0,33,37,4.43,4.43,-4.4653,56.80,27.0,55.9,1556,1984,A,0,0,,,
